id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
5042356,VIEW! En Suite with Balcony! ONLY 3 Miles to DWTN,8540073,Juliette,,District 5,36.19563,-86.76534,Entire home/apt,112,2,108,2021-06-13,2.53,2,32
5061506,Well Appointed Craftsman Style Row Home in Nations,22933775,Lauren & Robert,,District 20,36.15814,-86.84145,Entire home/apt,273,2,158,2021-06-11,2.74,14,0
5070014,2BR - Sleeps 4 - Kid Friendly! Upstairs Suite,26179993,Marie,,District 15,36.17458,-86.68806,Private room,99,2,113,2021-06-06,2.41,1,322
5093371,"Charming room, 5 Points Nashville. private bathrm",4210445,Joy,,District 6,36.18683,-86.73881,Private room,62,2,343,2021-06-20,6.04,2,15
5093759,Location! Location! Location!,21018265,Denise,,District 19,36.17467,-86.78192,Entire home/apt,150,2,57,2021-05-06,0.81,1,292
5102074,No more new rentals allowed,26248043,Jason,,District 11,36.24147,-86.61309,Entire home/apt,2750,60,5,2015-08-16,0.06,1,363
5174212,Cozy East Nashville Cottage with Relaxed Southern Style,14318200,Julian,,District 5,36.20266,-86.74684,Entire home/apt,94,1,875,2021-06-11,46.05,1,281
5209891,"Hip, Cozy East Nashville Paradise. Pet friendly!",26952016,Brian,,District 7,36.22973,-86.71275,Entire home/apt,195,1,87,2021-06-03,1.19,2,249
5212573,Poplar Hollow Barn,26945569,Pam,,District 35,36.05609,-86.97052,Entire home/apt,110,2,222,2021-04-25,4.59,2,266
5217231,Beautiful Victorian in heart of 5 points/downtown,16087739,Lisa,,District 6,36.17429,-86.74939,Entire home/apt,325,1,111,2020-02-23,3.71,1,238
5261347,12 South Loft - Private Guesthouse,26604311,John & Lori,,District 17,36.11869,-86.7833,Entire home/apt,135,2,137,2021-06-17,1.87,1,160
5317695,2 Blocks from Music Row!,6855810,UrbanNashville,,District 17,36.13721,-86.79316,Entire home/apt,215,2,172,2021-06-14,5.54,57,151
5329979,Luxury Hillsboro Village Condo,27621511,Adam,,District 18,36.13634,-86.80317,Entire home/apt,137,30,132,2019-12-29,1.73,1,300
5334208,Period Cottage in the Foodie East Nashville Neighborhood,6233192,Michelle,,District 7,36.20404,-86.72695,Entire home/apt,175,30,83,2021-04-30,2.03,2,0
5339135,Music/Photography Live-In! Nash Berry Hill Area!,25430263,Danny,,District 17,36.12447,-86.76403,Private room,45,30,161,2020-03-22,2.67,7,331
5339138,Musician/Photographer Dream! Nash Berry Hill Area!,25430263,Danny,,District 17,36.12433,-86.76402,Private room,42,30,300,2021-04-29,9.24,7,361
5397498,Spacious E Nashville 2nd Fl Suite,27981303,Yvonne,,District 6,36.18236,-86.73991,Private room,99,2,228,2021-06-08,3.58,1,244
5450001,Best Deal near downtown- Adorable!!,16805934,Rachael,,District 16,36.09931,-86.73938,Entire home/apt,129,2,55,2020-03-07,1.99,4,0
5480793,Cozy Lockeland Springs Private Loft,28422447,Greg,,District 6,36.17283,-86.7381,Entire home/apt,101,2,332,2021-06-21,5.76,1,332
5497835,4BR in East Nashville on Greenway,11279036,Kelly And Aron,,District 6,36.16798,-86.72635,Entire home/apt,140,2,22,2021-03-14,0.30,2,0
5523154,Fantastic Location! West End/Vanderbilt/Elliston,11513024,Monika,,District 21,36.14769,-86.80697,Entire home/apt,90,90,1,2018-04-05,0.03,3,131
5532667,Nashville Cottage at 5 Points,26060758,Alexa,,District 6,36.17887,-86.74927,Entire home/apt,143,1,370,2021-06-15,4.98,1,114
5557887,➥DT Riverfront Condo! 1 mi⇢Broadway*✧FREE PARKNG✧*,88959664,Julian,,District 19,36.17572,-86.78225,Entire home/apt,211,2,67,2021-06-17,2.66,13,283
5560170,Kooler Kendall,9154329,Melissa,,District 24,36.13491,-86.8636,Entire home/apt,342,3,31,2021-06-08,1.40,1,275
5570561,Stylish Ranch Retreat - Be Downtown in 15 minutes,733538,John Mark,,District 26,36.06131,-86.77083,Entire home/apt,235,3,5,2020-07-05,0.21,2,0
5582584,*WONDERFUL NEW 4 BEDROOM HOME. CLOSE TO DOWNTOWN*,25162776,Frances,,District 5,36.19573,-86.7631,Entire home/apt,375,2,38,2021-04-11,0.75,10,281
5590547,Hip East Nashville - Front Porch,124275854,Alexa,,District 6,36.17847,-86.74711,Entire home/apt,199,2,151,2021-06-13,3.17,3,124
5591141,Germantown - 1.7 mi to downtown,28988137,R.C. & Beth,,District 19,36.18102,-86.79417,Entire home/apt,186,1,290,2021-06-25,4.34,1,174
5593364,Private flat with a view!,28999686,Kelly,,District 6,36.17475,-86.73605,Entire home/apt,130,2,243,2021-06-12,4.20,1,186
5605938,Inviting East Nashville Home,26588108,Jennifer,,District 6,36.17211,-86.7495,Entire home/apt,412,2,15,2021-04-18,0.20,1,288
5612705,Room in Nashville,28835457,Adam,,District 17,36.13103,-86.75416,Private room,130,1,0,,,1,0
5622887,"NEW HOPE CT BY THE LAKE PARADISE RM
Nonsmokers plz",812128,Patricia And John,,District 12,36.16272,-86.58864,Private room,33,31,10,2021-05-01,0.14,7,84
5623567,SPACIOUS MASTER BEDROOM NEAR PERCY PRIEST LAKE  NS,812128,Patricia And John,,District 12,36.16453,-86.58652,Private room,45,31,6,2021-02-26,0.19,7,178
5685029,Stylish East Nashville Getaway,18115633,Nathan,,District 6,36.17277,-86.74586,Entire home/apt,415,2,85,2021-04-25,1.21,2,214
5717222,"Big cozy house w/pool, near airport",29640416,Mark,,District 13,36.14196,-86.6361,Entire home/apt,154,2,184,2021-06-24,2.50,1,229
5726670,12South Charmer. Guest Cottage ideal for ext. stay,10633841,Emily,,District 17,36.11806,-86.78812,Entire home/apt,56,30,153,2021-04-10,2.13,1,0
5756534,Loft Style Studio - CLOSE TO DOWNTOWN NASHVILLE,20691550,Cj,,District 16,36.11753,-86.7344,Private room,65,31,27,2018-03-11,0.63,1,179
5759335,Massive Palace Close to Downtown!,18071351,Daniel,,District 19,36.17161,-86.79353,Entire home/apt,825,1,39,2021-06-07,0.69,1,319
5761405,Amazing Master Suite -- Heart of East Nashville,5178185,Joel,,District 6,36.17064,-86.74668,Private room,271,1,51,2019-10-13,0.74,4,275
5761584,East Nashville Jewel,5178185,Joel,,District 6,36.17229,-86.7457,Private room,142,1,61,2019-10-20,1.60,4,271
5761616,Stay in Style Where the Musicians Live,5178185,Joel,,District 6,36.17111,-86.74583,Entire home/apt,435,1,203,2021-06-20,2.73,4,319
5767371,*FABULOUS NEW HOMES(S) CLOSE TO BROADWAY** 2,25162776,Frances,,District 5,36.19767,-86.76311,Entire home/apt,375,2,68,2021-06-13,1.12,10,289
5773891,Cute East Nashville Pad,29955861,Jim,,District 5,36.20005,-86.75456,Entire home/apt,114,2,247,2021-06-27,4.33,1,270
5793373,A 'Real' Musician's Retreat,10799568,Sam,,District 5,36.1929,-86.76866,Entire home/apt,110,3,84,2020-03-02,1.23,1,0
5794839,"Heidtke House, A Rare Find & Featured on TV!",13960675,John,,District 15,36.16825,-86.67063,Entire home/apt,270,2,111,2021-06-13,1.95,2,299
5795538,"Updated Tudor Home with Backyard Deck, Office, and Kid Space",30066988,Keavy,,District 5,36.18721,-86.75254,Entire home/apt,273,2,200,2021-06-20,2.82,1,238
5796020,Best East Nashville Location - 3000ft2 Classic,30070119,Matt And Shara,,District 6,36.17995,-86.74676,Entire home/apt,335,3,17,2017-07-09,0.23,1,0
5808960,"Luxurious Private Studio, 10 min to downtown",30139823,Jessica,,District 25,36.10236,-86.78609,Entire home/apt,118,2,288,2021-06-24,4.82,1,180
5834344,Bright on Broadway!,7894194,Heirbnb,,District 19,36.1499,-86.79692,Entire home/apt,85,1,657,2021-06-21,8.71,18,284
5857984,Nashtown Special,23752681,Lydia,,District 26,36.07784,-86.73486,Entire home/apt,514,2,29,2020-08-03,0.60,2,0
5859347,Comfy home in East Nashville,13224315,Emma & David,,District 6,36.18091,-86.7171,Entire home/apt,220,3,89,2021-06-11,31.05,1,27
5864046,East Nashville Eco Home,5819048,John & Jenn,,District 5,36.18733,-86.77153,Entire home/apt,214,2,302,2020-11-01,5.10,1,0
5880314,East Nash Peaceful Abode- 1st Floor,6254287,Steph,,District 6,36.18394,-86.73241,Private room,67,2,343,2021-06-13,16.84,1,0
5889177,Suite min from downtown,1694822,Ric,,District 35,36.06076,-86.92773,Private room,60,2,72,2021-01-01,1.00,1,245
5920152,"$4M - 9,000ft Belle Meade Estate w/ Pool",30745101,Marc,,District 23,36.11971,-86.85387,Entire home/apt,1557,3,120,2021-01-01,2.06,1,306
5930642,Wyndham Nashville- 1 bdrm near Gaylord Palms,30787515,Brooke,,District 15,36.21685,-86.70283,Entire home/apt,143,2,30,2019-09-02,0.48,6,37
5933237,Charming renovated bungalow,14083317,Merrilyn,,District 6,36.18803,-86.74077,Entire home/apt,178,2,223,2021-05-16,6.15,2,22
5964509,Breathtaking Views of Nashville-Close to Downtown,30962240,Xenos,,District 21,36.15434,-86.82442,Entire home/apt,468,2,246,2021-06-13,9.52,16,279
5970743,"Dolly's Tennessee Whiskey! Trendy Loft! Walk to Broadway, Free Parking",30995912,Jessica Joy,,District 19,36.15495,-86.77043,Entire home/apt,346,3,331,2021-06-21,7.55,10,325
5984997,The Launch Pad,19288905,Sandy,,District 17,36.14257,-86.76219,Entire home/apt,144,1,548,2021-06-24,9.19,1,260
5989908,Hillisboro Treehouse:  Stay 30+ Days Only,22327607,Gina,,District 18,36.12884,-86.81159,Entire home/apt,55,30,109,2019-03-15,1.47,1,0
6001003,Hotel-Style Room 1-Block from Lower Broadway!,16246720,Music City Guest House,,District 19,36.1647,-86.77615,Entire home/apt,178,1,74,2020-11-27,1.37,15,0
6099376,Cute Nashville Craftsman Apt-Minutes to Downtown!,31649105,Matthew,,District 5,36.19126,-86.75808,Entire home/apt,70,2,156,2020-06-04,3.33,1,0
6113766,Lovely East Nashville Private Suite,31720018,Kristyn,,District 6,36.1791,-86.73852,Entire home/apt,107,2,326,2021-06-19,5.20,1,41
6133502,Cozy apartment by Old Hickory lake,30612185,Chad,,District 11,36.24871,-86.63949,Entire home/apt,71,2,1,2015-06-16,0.01,1,351
6139494,3 Bedroom Home in popular 12South! • Near Downtown,6855810,UrbanNashville,,District 17,36.12524,-86.7869,Entire home/apt,226,2,178,2021-06-04,2.88,57,11
6162409,Mt Juliet: 1BR Happy Hollow Cabin,27950672,Thomm And Eva,,District 33,36.12439,-86.54606,Entire home/apt,99,5,393,2021-06-21,11.52,1,259
6198601,Sunny treetop loft walk to 5 points,9012461,Geoff,,District 6,36.17075,-86.74203,Entire home/apt,168,1,1,2021-05-16,0.70,2,0
6207147,Casa Lola - Hip Victorian,32119480,Lori,,District 6,36.17348,-86.75443,Private room,84,2,183,2020-09-07,4.94,1,63
6210434,Stroll to East Nashville Restaurants from Cozy Guest Suite,12122804,Cass And Martin,,District 6,36.18111,-86.73229,Entire home/apt,117,1,442,2021-06-10,7.68,3,153
6213651,The Stewart House - Half House,15586733,Neal,,District 18,36.12473,-86.79341,Entire home/apt,184,2,253,2021-06-24,3.77,17,198
6223197,Home (3BR) Close to everything EAST Nashville,32272323,Jason,,District 5,36.1814,-86.75342,Entire home/apt,193,3,175,2021-06-15,2.75,1,126
6225946,Musician's Abode - East Nashville,9012461,Geoff,,District 6,36.17026,-86.74325,Entire home/apt,145,1,235,2021-06-20,7.24,2,323
6227141,Rollin On The River,32298087,Ruth,,District 7,36.20503,-86.69924,Entire home/apt,96,2,153,2021-06-20,2.38,1,154
6227228,Charming 2 Bedroom near City Center,6427723,Bryan And Alison,,District 6,36.16333,-86.75233,Entire home/apt,158,2,134,2021-05-31,1.83,1,62
6235842,"Clean, Modern Five Points Apartment",96028937,David,,District 5,36.17756,-86.7556,Entire home/apt,174,2,314,2021-06-19,8.90,2,107
6238680,West End Condo- Mins from Downtown,16805934,Rachael,,District 18,36.13973,-86.81516,Private room,200,30,0,,,4,365
6238833,Perfect Home in Germantown Hot Spot!!,16805934,Rachael,,District 19,36.17949,-86.7934,Entire home/apt,300,2,67,2020-06-24,1.04,4,202
6246236,Freedom Annex,7020921,Annaleigh,,District 20,36.15602,-86.87859,Entire home/apt,96,3,193,2021-06-21,2.82,1,330
6247676,Dreamy Tiny House Cottage-Most Wish-listed in Tennessee,32440482,Jonathan & Rebecca,,District 17,36.12442,-86.7537,Entire home/apt,128,1,716,2021-06-26,11.04,1,317
6256932,14-Person Condo overlooking Nissan Stadium & River,16246720,Music City Guest House,,District 19,36.16443,-86.77591,Entire home/apt,970,1,82,2020-11-08,2.53,15,0
6276671,"◊ Sale! spa, luxury, large patio, 3bd/2ba,parking◊",32624016,Jonathan,,District 24,36.14834,-86.82817,Entire home/apt,253,2,107,2021-06-22,4.29,2,262
6291787,4 Bedroom New Constr 1 Acre Estate,32713332,Leah,,District 23,36.11262,-86.85343,Entire home/apt,750,1,0,,,1,0
6299318,The Jackson,9596278,Jacob,,District 16,36.10375,-86.73443,Entire home/apt,99,1,511,2021-06-13,11.23,4,270
6299334,Sylvan Park Home - 3 BR/ 3 Baths,32757654,Stu,,District 24,36.14491,-86.84947,Entire home/apt,200,2,1,2015-12-15,0.01,1,0
6305488,Wyndham Nashville- 2 bdrm condo,30787515,Brooke,,District 15,36.21881,-86.70295,Entire home/apt,166,2,7,2021-02-28,0.10,6,16
6313730,Newly Remodeled Centennial Park,32600924,Shannon,,District 21,36.14595,-86.82211,Private room,83,2,248,2020-09-08,4.00,1,0
6361524,"Clean, Convenient & Cozy Eastside Haven",3375180,Jo,,District 2,36.22912,-86.76527,Entire home/apt,150,30,122,2021-02-28,4.06,1,247
6375479,2 Bedroom Apt for CMA Fest,33225771,Daniel,,District 18,36.12923,-86.79605,Entire home/apt,250,1,0,,,1,0
6385019,KenJi Retreat,33282210,Ken And Jimmie,,District 8,36.24792,-86.72988,Entire home/apt,129,3,121,2021-05-22,1.69,1,250
6385486,Quaint Apt. 3 mi to DT & 1 mi to HillsboroVillage,11361200,Karen,,District 18,36.12696,-86.80653,Entire home/apt,119,1,390,2021-06-18,9.51,2,298
6402811,"Downtown Nashville ""Music City Downtown Hideaway!""",319913,Reservations,,District 19,36.17068,-86.79177,Entire home/apt,255,3,31,2019-09-08,0.42,22,278
6415797,Gorgeous Home in Nashville’s Best Neighborhood,32163082,Javier & Nicole,,District 6,36.17253,-86.75735,Entire home/apt,500,2,11,2019-12-31,0.24,2,0
6424609,CONDO IN THE HEART OF GREEN HILLS,33522428,Jordan,,District 34,36.09602,-86.82793,Entire home/apt,700,1,0,,,1,0
6424881,River home in park like setting.,33524311,Linda,,District 7,36.2231,-86.70952,Private room,90,1,179,2021-06-21,2.47,3,151
6437109,"Condo in Brentwood, TN",33604402,Alex,,District 4,36.04058,-86.77421,Entire home/apt,63,1,4,2016-01-02,0.05,1,0
6437156,"Huge Home, Private Pool, Hot tub, Fire Pit!",15942424,Julie,,District 7,36.20985,-86.71986,Entire home/apt,537,3,107,2021-05-23,3.20,1,296
6446261,Eclectic East Nashville Cottage,11376666,Nancy & Michael,,District 5,36.20326,-86.74024,Entire home/apt,119,3,294,2021-06-17,7.69,1,301
6446687,Luxurious Downtown-2 bed 2 bath Corner unit #204,24241984,Patsy,,District 19,36.15752,-86.76461,Entire home/apt,302,2,50,2020-03-02,1.92,13,1
6451379,"Great Location,  Large Home-Roof Deck!",319913,Reservations,,District 19,36.14761,-86.7876,Entire home/apt,443,2,19,2021-05-09,0.39,22,257
6453387,"Luxe Nashville Townhouse, Great Location",33700529,Tammi,,District 27,36.06974,-86.72326,Entire home/apt,140,30,86,2021-06-12,1.33,1,330
6466330,"Downtown w Rooftop Deck, 4 Bedrooms/3.5 Baths!",319913,Reservations,,District 19,36.14745,-86.78621,Entire home/apt,462,2,37,2021-06-06,0.73,22,291
6493634,Cozy Bedroom near Nissan Stadium,32163082,Javier & Nicole,,District 6,36.17324,-86.75722,Private room,225,1,12,2019-09-29,0.17,2,0
6506269,The Highland House East Nashville!,34012010,Vanessa,,District 8,36.22435,-86.75897,Entire home/apt,80,3,219,2021-05-15,3.58,1,299
6512317,"Plenty of Space, Private Entrance",20743408,Deane,,District 4,36.01948,-86.72284,Entire home/apt,94,1,397,2021-06-20,7.55,1,339
6560581,East Nashville Guesthouse with a Relaxed Style,22459665,Jon,,District 6,36.18296,-86.74295,Entire home/apt,105,1,328,2021-06-24,5.24,1,68
6561061,DOUBLE DECKER 3-STORY HOME ★ 5 MINS TO BROADWAY!,34316903,Derek & Lacey,,District 19,36.17168,-86.79644,Entire home/apt,491,2,142,2021-04-25,2.39,9,235
6570571,East Nashville guesthouse,34366380,Fran,,District 6,36.17951,-86.74619,Entire home/apt,151,2,179,2021-06-23,2.74,1,319
6575499,Eclectic Nashville Retreat- Central Location!,1155456,Julie,,District 23,36.1283,-86.87609,Entire home/apt,133,30,213,2021-05-22,5.61,1,151
6584689,Famous “Music City House of Fame” 3500 sqft,1554315,Stephanie,,District 21,36.15891,-86.82722,Entire home/apt,357,3,43,2020-08-16,0.95,3,316
6598386,Private Apartment in beautiful Home,34517303,Michelle,,District 7,36.22747,-86.72306,Entire home/apt,60,1,472,2021-06-25,6.60,2,315
6600619,Private | Modern | 3bd w/ loft | Sleeps 10,32601852,Brandon,,District 17,36.1391,-86.7731,Entire home/apt,314,1,204,2021-06-14,3.27,1,269
6613408,"NASHVILLE, OPRY, SPACIOUS 2 BR, GROUPS+FAMILIES+",31870579,Kathy,,District 15,36.22077,-86.704,Entire home/apt,249,2,53,2021-06-20,0.85,11,26
6622757,"Style, comfort, and location!",34662673,Travis And Allison,,District 18,36.13807,-86.81238,Entire home/apt,299,2,35,2020-08-09,1.69,1,0
6624292,Amazing Studio 1-block from Lower Broadway!,16246720,Music City Guest House,,District 19,36.16535,-86.77702,Entire home/apt,163,1,51,2020-09-20,1.35,15,0
6644226,"Hip, Cozy Cottage with a Fire Pit in Cleveland Park",8973736,Beta & Emily,,District 5,36.19117,-86.77106,Entire home/apt,167,2,305,2021-06-13,8.36,4,111
6645502,10th Ave Lush Brownstone with Skyline Views & Rooftop Patio,22933775,Lauren & Robert,,District 19,36.17316,-86.79754,Entire home/apt,250,2,202,2021-06-11,3.07,14,240
6646825,Prime Location Riverfront Condo Downtown,6090673,Andrew,,District 19,36.17042,-86.77907,Entire home/apt,120,1,183,2021-06-13,3.98,1,105
6658123,Pet Friendly Designer Home-East Nashville LT stay,23353230,Kate,,District 7,36.19399,-86.7377,Entire home/apt,475,30,16,2019-12-22,0.26,1,354
6659274,807 18th Ave S - Demonbruen,19072667,Matt,,District 19,36.14959,-86.79406,Entire home/apt,400,3,0,,,1,0
6661949,Beautiful River Retreat Studio Apt,34870571,Jeremy,,District 7,36.24255,-86.71009,Entire home/apt,106,2,294,2021-06-20,9.84,2,282
6663109,Beautiful River Retreat in Nashvillle / Retreat,34870571,Jeremy,,District 7,36.24432,-86.70857,Entire home/apt,214,3,66,2021-06-21,1.14,2,286
6688975,SURROUNDED BY DOZENS OF MIDTOWN BARS ON BROADWAY!,30949285,Blake,,District 19,36.15229,-86.7946,Entire home/apt,109,1,502,2021-06-07,8.66,1,263
6694206,Entire apartment 2bed 2bath minutes from Downtown,35042945,Roberto,,District 5,36.18933,-86.77126,Entire home/apt,154,1,22,2021-06-20,0.30,1,201
6700201,"Large Studio w/ Washer, Dryer, Gas Range, Vintage",33388902,Lee,,District 13,36.10983,-86.70847,Entire home/apt,95,30,51,2021-02-28,0.76,1,239
6703006,Southern Charm on the East Side! Pets are welcome,33357920,Christie,,District 7,36.20394,-86.71466,Entire home/apt,240,1,145,2021-05-31,2.16,1,313
6703990,12 South Perfect for Large Groups!,2275056,Debbie And Glenn,,District 17,36.13202,-86.78218,Entire home/apt,661,1,111,2021-06-20,2.46,6,275
6704776,Long Term Rent Only/Close to Attractions! ONE PERS,11044654,Lilian,,District 29,36.07697,-86.63759,Private room,35,30,127,2020-03-12,3.31,3,173
6709897,3 Bedroom home / quiet area / near airport & Opry,35063747,Bobby,,District 15,36.18411,-86.672,Entire home/apt,99,3,5,2020-02-17,0.26,1,0
6710477,"➕Airy, Chic & Cozy Loft➕East LOCAL=Close 2 it all!",1732661,Kristin,,District 7,36.19894,-86.74095,Entire home/apt,131,3,131,2021-06-22,3.68,3,145
6712123,Take it Easy at a Restored 1940s Tudor in Hip East Nashville,1732661,Kristin,,District 5,36.19859,-86.74224,Entire home/apt,179,7,117,2021-03-31,1.61,3,151
6724955,Tranquil Studio Flat in Donelson,31620313,Charli,,District 14,36.18578,-86.64074,Entire home/apt,100,2,111,2020-03-01,1.52,2,269
6729170,CMA Fest - minutes from downtown,35238307,Jonathan,,District 6,36.17401,-86.73417,Entire home/apt,200,1,0,,,1,0
6747666,Cumberland Cottage,31485611,John,,District 15,36.24098,-86.70799,Entire home/apt,239,2,18,2021-06-20,0.64,2,268
6749535,RiverHaven,33524311,Linda,,District 7,36.22296,-86.70836,Private room,125,2,22,2021-03-28,0.31,3,324
6758464,"Lovely house by West End 10min to downtown, VU",4210445,Joy,,District 24,36.1241,-86.84224,Entire home/apt,133,2,186,2021-06-23,3.87,2,32
6778008,Historic Cottage Near Downtown,29466591,Louis,,District 17,36.13582,-86.77143,Entire home/apt,100,2,19,2020-03-19,0.89,1,0
